"","session","auditrate","taxrate","period","subject","sujeto","group","grupo","profit","ncorrectret","profitret","declared","deduction","totaldeduction","cheat","type","audited","fine","deductionsgroup","receivedfromgroup","taxrateproposed","ncorrectsum","groupdg","profitdg","proposerdg","offerdg","age_subject","gender","trust","ideology","income","publictransport","taxes","drivingfast","moneyfound","lying","accidentaldamage","litter","drivingalcohol","jobapplication","buyingstolen","profitriskav","dec1","dec2","dec3","dec4","dec5","dec6","dec7","dec8","dec9","dec10","hljump","safechoices","guessm2","guessm3","rankincome","lowincome","chile","init_pred","avg_pred","pred_correct","realdie","digitaldie","digitaldielie","lastroll","timeokdeclareok","subj_id","country","sess_code","totalprofit","timeokinitialinfook","timeokretaddingok","timeokresultsok","sess_id","audit","pred0","pred1","pred2","tax_20","tax_30","timedictator","timeokinicialriskaversionok","timeokloteriasok","lendmoney","lendstuff","dooropen","trustworthy","redistrib1","redistrib2","redistrib3","redistrib4","redistrib5","redistrib6","anx1","anx2","anx3","anx4","econself","nosecure","econcountrypers","econselfpers","digitaldie_actual","timeactualdiceok","timedigitaldiceok","econlosejob","own1","own2","own3","own4","own5","own6","own7","subjectivestatus2","norms","subjectivestatus1","own8","declared_frac","russia","oxford","shock","status","ncorrect_subjav","ncorrect_countrymed","ability_high","hh","amax","period1","c1","c2","c3","c4","c5","c6","c7","c8","c9","father_educ1","mother_educ1","family1","employment1","a51","b11","b21","b31","b41","b51","b61","b71","b81","social_active","parents_edhigh","grades_rating","grades_total","grades_calculus","grades_eligible","grades_relrating_inv","nosibling","T10","T20","T30","T40","T50","EndT","AR0","AR30","AR70","AR100","percevaded","difsalaries","highsalary","receiveshock","cost_comply","perform_high","non_fixed","subj_id1","avg_RET","treatment","treatment_lab","treatment2","treatment2_lab","HighTax"
"12894",32,10,20,8,1,645,2,163,1125,11,1100,1000,200,200,1,2,0,0,900,225,-1,11,1,500,0,300,22,1,0,0,89,3,3,2,4,2,4,1,1,1,1,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10,32645,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.0909090936183929,1,0,NA,220,0,0,NA,7.75,2,"Status",2,"Status (Low)",1
"11480",27,100,30,4,18,574,1,140,1370,12,1200,1200,360,360,0,2,1,0,2120,530,-1,12,4,0,0,300,20,0,1,2,89,3,1,3,4,3,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,1,7,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,25,27574,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,0,360,0,0,NA,10.3500003814697,3,"Shock",4,"Shock (No)",1
"23216",117,10,10,6,9,NA,4,NA,NA,16,2400,0,0,0,1,-1,0,0,330,NA,NA,NA,3,910,1,90,22,0,0,8,8,3,3,2,4,3,1,1,1,3,3,NA,0,0,0,0,0,0,1,0,1,1,NA,7,NA,NA,NA,NA,0,NA,NA,NA,5,6,1,NA,NA,11709,"Russia","170203_1509","",NA,0,NA,17,1,2,0,0,0,0,9,30,-60,3,3,4,3,1,1,4,0,4,3,NA,NA,NA,NA,2,1,4,1,6,2,16,1,1,5,2,1,1,5,7,NA,NA,NA,7,0,1,0,0,0,NA,NA,0,7,10,16,10,10,10,10,10,10,10,10,10,4,4,"Yes, I am the youngest sibling","Yes, work full-time","Yes","No","2-3 people",5,"Several times per year","1-3 hours par day","Yes",1,"1-2 times a month",2.90941405296326,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,240,1,1,11709,15,5,"Non-fixed",7,"Non-fixed",0
"7139",17,100,20,5,1,357,1,90,2813.75,13,2600,2550,510,545,1,1,1,25,3035,758.75,NA,13,8,700,1,300,19,0,0,8,3,2,1,3,2,3,1,1,1,2,1,1.60000002384186,0,0,0,0,1,1,1,1,1,1,5,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,23,17357,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0.0192307699471712,1,1,NA,520,1,0,NA,14.3500003814697,2,"Status",3,"Status (High)",1
"16428",44,10,20,7,2,822,5,210,1863.25,10,1500,0,0,0,1,-1,0,0,1453,363.25,-1,10,9,500,0,400,24,0,0,4,13,2,1,2,3,2,1,1,1,3,2,1.60000002384186,0,0,0,0,0,0,0,0,1,1,9,8,-1,-1,-1,-1,1,3,3,0.333333343267441,5,6,1,6,29,44822,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,300,1,1,NA,10.9499998092651,5,"Non-fixed",7,"Non-fixed",1
"17602",47,20,20,1,5,881,2,221,2216.25,13,1950,0,0,0,1,-1,0,0,1065,266.25,-1,13,5,1000,1,0,23,0,0,5,16,3,2,3,3,3,2,2,2,2,2,0.100000001490116,0,0,0,0,0,0,1,1,1,1,7,6,-1,-1,-1,-1,1,3,3,0.333333343267441,5,6,1,6,29,47881,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,390,1,1,NA,13.3999996185303,5,"Non-fixed",7,"Non-fixed",1
"16864",45,10,30,2,4,844,3,213,2081.25,12,1800,0,0,0,1,-1,0,0,1125,281.25,-1,12,1,400,0,300,22,0,0,6,16,1,1,1,3,1,1,1,1,1,1,0.100000001490116,0,0,1,1,1,1,0,1,1,1,3,3,-1,-1,-1,-1,1,1,1.66666662693024,0.333333343267441,3,5,1,-1,30,45844,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,540,1,1,NA,11,5,"Non-fixed",7,"Non-fixed",1
"12948",32,0,20,7,4,648,2,163,1155,10,1000,0,0,0,1,2,0,0,620,155,-1,10,8,500,1,500,22,0,0,1,16,3,2,2,3,3,2,1,1,2,2,1.60000002384186,0,0,0,0,0,0,0,1,1,1,8,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,19,32648,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,1,0,NA,200,1,0,NA,9.10000038146973,2,"Status",2,"Status (Low)",1
"21879",113,10,20,9,6,NA,4,NA,NA,12,2400,0,0,0,1,1,0,0,4,NA,NA,NA,1,1000,1,0,21,0,0,5,7,2,1,2,1,2,2,1,1,2,1,NA,0,0,0,0,0,0,1,1,1,1,NA,6,NA,NA,NA,NA,0,NA,NA,NA,6,5,0,NA,29,11306,"Russia","170120_1507","23407.3",NA,0,28,13,1,NA,NA,NA,1,0,11,21,-86,2,2,4,3,2,1,2,0,3,1,NA,NA,NA,NA,2,2,2,2,2,-11,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.21818113327026,NA,NA,0,1,0,0,0,NA,NA,0,7,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,NA,1,NA,480,1,0,11306,12.3000001907349,2,"Status",3,"Status (High)",1
"17176",45,0,30,4,19,859,3,213,1402.5,8,1200,0,0,0,1,-1,0,0,810,202.5,-1,8,2,500,1,500,23,1,1,2,14,2,1,3,2,1,2,1,1,1,2,1.60000002384186,0,0,0,0,0,0,1,1,1,1,7,6,-1,-1,-1,-1,1,2,1.33333337306976,0.333333343267441,3,6,0,6,28,45859,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,360,0,1,NA,8,5,"Non-fixed",7,"Non-fixed",1
"10540",25,0,10,5,7,527,2,132,2277.5,11,2400,2400,240,240,0,1,0,0,470,117.5,-1,11,7,500,1,500,32,0,0,1,4,2,3,1,3,2,1,1,1,3,3,2,0,0,0,0,0,0,0,0,0,1,10,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,25,25527,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,NA,1,240,0,0,NA,10.75,3,"Shock",5,"Shock (Yes)",0
"10990",26,0,20,1,14,550,2,136,1404.84997558594,14,1400,1,0.200000002980232,0.200000002980232,1,2,0,0,20.2000007629395,5.05000019073486,-1,14,10,0,0,300,22,1,1,4,3,2,1,3,3,3,1,1,1,2,1,2,0,0,0,0,0,0,0,1,1,1,8,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-7,26550,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0.999285697937012,0,NA,0,280,1,0,NA,15.5,3,"Shock",4,"Shock (No)",1
"21656",112,10,10,6,11,NA,2,NA,NA,12,2400,1200,120,840,1,1,1,600,1300,NA,NA,NA,6,970,1,30,20,0,0,7,6,2,1,4,4,2,1,1,1,4,2,NA,0,0,0,1,1,1,1,1,1,1,NA,3,NA,NA,NA,NA,0,NA,NA,NA,5,6,1,NA,22,11211,"Russia","170120_1341","17098.75",NA,0,23,12,1,NA,NA,NA,0,0,6,18,-98,2,3,0,2,0,0,0,0,4,0,NA,NA,NA,NA,3,3,2,1,6,-2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.264769017696381,NA,NA,0.5,1,0,0,0,NA,NA,0,4,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,304,9,1,0.924092411994934,NA,1,0,0,0,0,0,0,0,0,0,0.5,NA,1,NA,240,1,0,11211,14.9499998092651,2,"Status",3,"Status (High)",0
"8595",20,0,20,6,14,430,4,108,1950,13,1950,0,0,0,1,NA,0,0,0,0,NA,13,2,200,0,0,20,0,1,7,13,2,2,3,3,2,2,2,3,2,3,0.100000001490116,0,0,0,0,0,0,0,1,1,1,8,7,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,27,20430,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,1,0,NA,NA,390,1,0,NA,12.3000001907349,4,"Redistribution",6,"Redistribution",1
"13060",32,10,20,7,9,653,4,165,900,5,1000,1000,200,200,0,1,0,0,400,100,-1,5,6,500,0,300,20,1,0,2,8,3,3,2,4,1,1,1,1,3,1,3.84999990463257,0,1,0,1,0,1,1,0,1,1,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,26,32653,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,200,0,0,NA,6,2,"Status",3,"Status (High)",1
"15829",42,0,30,3,8,792,3,199,2265,13,1950,0,0,0,1,-1,0,0,1260,315,-1,13,3,0,0,100,22,0,0,3,10,3,2,3,3,3,2,2,1,3,2,2,0,0,0,0,0,0,0,0,1,1,9,8,-1,-1,-1,-1,0,2,2,1,6,6,0,6,27,42792,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,585,1,1,NA,12.4499998092651,5,"Non-fixed",7,"Non-fixed",1
"1401",3,0,30,6,23,71,4,16,2850,19,2850,0,0,0,1,NA,0,0,0,0,NA,19,7,100,0,300,23,1,0,6,88,2,2,3,4,2,2,2,1,2,3,3.84999990463257,0,0,0,0,0,1,1,1,1,1,6,5,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,371,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,NA,NA,855,1,0,NA,17.4500007629395,1,"Baseline",1,"Baseline",1
"7748",18,100,30,10,16,388,4,97,1545,12,1200,1200,360,360,0,2,1,0,2820,705,NA,12,2,100,0,400,23,1,0,3,2,3,3,3,3,3,3,3,2,3,3,0.100000001490116,0,0,0,0,1,0,0,1,1,1,5,6,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,29,18388,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,1,0,NA,360,0,0,NA,9,2,"Status",2,"Status (Low)",1
"21615",112,10,10,5,9,NA,3,NA,NA,12,1200,1100,110,170,1,2,1,50,690,NA,NA,NA,1,500,1,500,21,0,0,3,3,2,2,1,3,2,2,1,1,3,1,NA,0,0,0,0,0,0,0,1,1,1,NA,7,NA,NA,NA,NA,0,NA,NA,NA,6,6,1,NA,26,11209,"Russia","170120_1341","5305",NA,5,19,12,1,NA,NA,NA,0,0,11,27,-46,2,3,4,2,1,1,2,2,1,1,NA,NA,NA,NA,2,2,2,2,6,-19,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.642428934574127,NA,NA,0.916666686534882,1,0,0,0,NA,NA,0,8,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0833333358168602,NA,0,NA,120,1,0,11209,12.1499996185303,2,"Status",2,"Status (Low)",0
"7926",19,0,10,9,5,397,2,100,1500,10,1500,0,0,0,1,NA,0,0,0,0,NA,10,2,0,0,0,22,1,1,2,2,2,1,2,3,3,2,1,2,2,1,2,0,0,0,0,0,0,0,0,1,1,9,8,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,29,19397,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,150,0,0,NA,9.85000038146973,4,"Redistribution",6,"Redistribution",0
"15196",39,10,10,10,16,760,3,189,2228.5,14,2100,20,2,2,1,-1,0,0,522,130.5,-1,14,3,600,1,400,27,0,1,0,89,3,1,4,3,2,2,1,1,1,1,0.100000001490116,0,0,0,0,0,0,1,1,1,1,7,6,-1,-1,-1,-1,0,1,1.33333337306976,0.333333343267441,6,2,0,2,26,39760,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.990476191043854,0,NA,NA,210,1,1,NA,11.5,5,"Non-fixed",7,"Non-fixed",0
"14711",38,10,10,4,8,736,4,186,1575,10,1500,0,0,0,1,-1,0,0,300,75,-1,10,1,300,0,500,20,1,0,2,89,2,2,1,4,3,3,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,5,4,-1,-1,-1,-1,0,1,1.66666662693024,0.333333343267441,6,6,1,3,29,38736,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,150,0,1,NA,10.6999998092651,5,"Non-fixed",7,"Non-fixed",0
"7925",19,0,10,4,5,397,2,100,1818,12,1800,0,0,0,1,NA,0,0,120,18,NA,12,2,0,0,0,22,1,1,2,2,2,1,2,3,3,2,1,2,2,1,2,0,0,0,0,0,0,0,0,1,1,9,8,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,27,19397,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,180,0,0,NA,9.85000038146973,4,"Redistribution",6,"Redistribution",0
"19358",103,30,10,8,12,NA,4,NA,NA,8,1200,1200,120,120,0,NA,1,0,220,NA,NA,NA,6,500,1,500,18,0,0,3,4,2,3,1,3,2,1,1,1,2,3,NA,0,0,0,0,0,0,0,1,1,1,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,28,10312,"Russia","131210_1506","10289.5",NA,0,26,3,1,NA,NA,NA,0,0,7,16,-177,1,2,4,2,1,3,1,1,3,4,1,0,1,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426903814077377,NA,NA,1,1,0,0,0,NA,NA,0,8,30,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,120,0,0,10312,7.75,1,"Baseline",1,"Baseline",0
"9431",22,0,40,1,16,472,4,118,1650.71997070312,11,1650,0,0,0,1,NA,0,0,4.80000019073486,0.720000028610229,NA,11,9,750,1,250,27,0,0,5,9,1,1,2,3,2,1,1,1,1,1,1.60000002384186,0,0,0,1,1,0,1,1,1,1,4,4,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,11,22472,"UK","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,NA,NA,660,0,0,NA,10.4499998092651,4,"Redistribution",6,"Redistribution",1
"17789",48,0,30,1,2,890,2,224,1451.25,10,1500,1500,450,450,0,-1,0,0,1605,401.25,-1,10,3,500,0,500,24,1,1,5,89,2,1,1,3,2,2,1,1,3,1,0.100000001490116,0,0,0,0,0,0,1,1,1,1,7,6,-1,-1,-1,-1,1,2,1.66666662693024,0.333333343267441,1,3,0,3,19,48890,"Chile","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,450,1,1,NA,13.0500001907349,5,"Non-fixed",7,"Non-fixed",1
